market_type,symbol,name,date,open,close,high,low,volume,market_cap,sector,exchange,country,currency,last_updated
stock,MSFT,MSFT Inc,2024-04-13,14916.882934564963,15946.467970390493,16426.579688184403,14509.602030359742,4079945.775171909,1454030556017.83,ai,NYSE,US,$,2024-04-13 07:00:00
stock,GOOGL,GOOGL Inc,23/01/2024,2031.5371723209405,2191.1320332427963,2300.502734413599,1948.3952057272984,1204709.2647814227,1496763985766.7942,RETAIL,NASDAQ,Global,usd,2024-01-23 10:00:00
crypto,BNB,BNB Coin,2023-05-15,33054.742641136014,34122.01971448793,35568.66396357066,32644.57689809144,4497447.044020028,61713098062.195114,crypto,BINANCE,Global,usd,2023-05-15 23:00:00
crypto,ADA,ADA Coin,16/04/2023,34417.35067169672,34505.02178452197,35325.63916353862,33806.61038831683,5575188.015207562,247077867818.30093,Crypto,BINANCE,Global,USDT,2023-04-16 21:00:00
stock,AAPL,AAPL Inc,23/10/2023,30646.610150428558,31990.136457703917,33018.30505577668,29910.696910929993,6818286.316032581,1935387492954.3718,RETAIL,NYSE,Global,$,2023-10-23 23:00:00
stock,TSLA,TSLA Inc,12/01/2024,12091.144586370327,10885.459708672188,12429.674959686525,10662.664406786827,9720517.598792369,1353951075904.43,Finance,NASDAQ,US,USDT,2024-01-12 05:00:00
crypto,SOL,SOL Coin,03-16-2024,19712.720808987306,18537.0524893624,19782.241952460907,18326.475737303936,2497560.962328911,147783941967.23883,blockchain,BINANCE,US,USD,2024-03-16 12:00:00
crypto,BTC,BTC Coin,05-05-2023,34391.774046918625,34193.929776617326,35898.739239757175,33242.98776917075,2849801.3217946095,245517420106.865,blockchain,COINBASE,US,$,2023-05-05 23:00:00
crypto,SOL,SOL Coin,24/06/2024,43079.598569655325,40184.99372657767,43135.51808211265,38356.54749111839,2866187.438139617,358926131569.8408,Crypto,COINBASE,US,usd,2024-06-24 04:00:00
crypto,BTC,BTC Coin,2023-09-02,27930.222496509643,27222.25689186069,29171.324409447803,26477.913728394808,3153071.04538181,389042621687.9757,blockchain,COINBASE,Global,$,2023-09-02 14:00:00
stock,AAPL,AAPL Inc,03/06/2023,42477.38813297197,45397.01512731588,46559.825038803065,42030.18279000118,1794354.2392862542,2824246390949.5156,Automotive,NASDAQ,US,usd,2023-06-03 07:00:00
stock,MSFT,MSFT Inc,2023-06-21,49192.45768314881,47135.80397099598,51146.26485025016,45934.96847515447,399017.0265376512,1723936643093.1685,RETAIL,NYSE,Global,usd,2023-06-21 22:00:00
stock,TSLA,TSLA Inc,04-04-2023,8436.771528161718,8658.614017740008,8695.700677309684,8414.35814676056,2917947.1479164287,2291427999468.8457,Technology,NASDAQ,US,USD,2023-04-04 12:00:00
stock,MSFT,MSFT Inc,2023-02-22,6465.53 USD,7042.25684795885,7292.927298223591,6382.0138905607455,4994546.209241065,687129428115.4108,RETAIL,NASDAQ,Global,usd,2023-02-22 03:00:00
crypto,BNB,BNB Coin,2023-12-07,5509.961937143918,5575.906368932875,5644.745531816459,5503.665519826125,7966012.819211458,192517475181.84094,crypto,BINANCE,Global,usd,2023-12-07 08:00:00
stock,GOOGL,GOOGL Inc,21/07/2024,7575.549521989737,8007.858393272724,8056.727857430358,7268.4874071803115,2115993.65692453,1244846259976.734,AI,NYSE,Global,USD,2024-07-21 04:00:00
stock,AMZN,AMZN Inc,07-17-2023,39354.96 USD,37893.43594968897,39521.57099970893,36878.91207789099,7481354.301358195,1675103008436.5522,ai,NYSE,Global,USDT,2023-07-17 06:00:00
stock,TSLA,TSLA Inc,2023-07-15,11004.03 USD,11988.287916741474,12560.221396618308,10998.78238884602,8076788.356146227,672774890831.291,Retail,NYSE,Global,usd,2023-07-15 10:00:00
crypto,SOL,SOL Coin,30/11/2023,10606.956224755075,10268.011450956516,10775.677116431318,10245.692772443223,7890950.754834054,79332746821.3385,crypto,BINANCE,US,usd,2023-11-30 16:00:00
stock,AMZN,AMZN Inc,2024-05-11,9306.30157066601,10068.535241930316,10485.307346520724,8917.131508381546,8711832.149277763,2174786288563.0461,Finance,NASDAQ,Global,$,2024-05-11 16:00:00
crypto,BTC,BTC Coin,18/01/2023,4052.678594146981,4179.788675085961,4316.426940636613,3869.2811105929286,3189199.2375568873,112537776866.33615,crypto,BINANCE,US,USD,2023-01-18 00:00:00
stock,TSLA,TSLA Inc,10/10/2023,33924.55 USD,35485.58834024485,35863.36309761868,32361.953941313073,2769739.9957196354,2978515242144.0605,TECHNOLOGY,NYSE,Global,USDT,2023-10-10 23:00:00
stock,AMZN,AMZN Inc,2024-08-10,11734.859596395174,11013.762617544211,12072.09346299869,10643.757176512649,8203629.8054602565,754206171727.6439,RETAIL,NYSE,Global,$,2024-08-10 03:00:00
crypto,ETH,ETH Coin,26/04/2024,23236.70727271854,20976.509174848983,23796.342828985267,19986.248263732665,9777257.395214563,77659230049.71667,crypto,BINANCE,Global,$,2024-04-26 06:00:00
stock,AMZN,AMZN Inc,28/08/2023,24510.672717056405,22484.06832490448,25236.734532152706,22212.86970932135,1907981.812794448,2373870464664.7344,tech,NYSE,US,usd,2023-08-28 16:00:00
crypto,SOL,SOL Coin,2023-08-17,40712.4 USD,42896.60512545296,44618.88670091986,40466.75114333684,9376883.339492543,229442294611.05887,blockchain,COINBASE,US,USDT,2023-08-17 15:00:00
stock,GOOGL,GOOGL Inc,11-09-2023,28442.767435118636,30096.19969554206,31145.262648353328,28436.396579836703,137762.83339533675,1222508254058.5725,Finance,NYSE,US,USD,2023-11-09 08:00:00
crypto,,SOL Coin,2024-07-30,14058.58603424742,13390.285420362465,14215.008738869568,13195.53968068932,848509.9732799432,145277620049.7373,Crypto,COINBASE,Global,USD,2024-07-30 19:00:00
stock,MSFT,MSFT Inc,17/07/2024,34674.35784239351,32946.21650589159,35112.70029599926,32334.834530436096,7621948.883731294,2227410413490.5815,Retail,NASDAQ,US,usd,2024-07-17 15:00:00
stock,AMZN,AMZN Inc,2023-05-05,42608.456797085244,46570.04619159128,47923.80226313702,42413.85451867108,8085324.219330847,2630691983131.2227,Artificial Intelligence,NYSE,US,usd,2023-05-05 19:00:00
stock,GOOGL,GOOGL Inc,14/04/2024,591.213798255478,646.3034537433936,661.6056627283612,585.2479481911768,1272913.989258471,2685056196698.9004,Finance,,Global,USD,2024-04-14 14:00:00
stock,AAPL,AAPL Inc,15/01/2024,13580.318544419337,13014.450491912687,13664.01107348548,12888.056642657291,93413.90349620051,1193863876483.7825,Artificial Intelligence,NYSE,Global,usd,2024-01-15 18:00:00
stock,TSLA,TSLA Inc,06-20-2024,8728.783055388587,8884.223374598954,8997.165131516758,8405.380968681991,4883893.1018091915,944391316385.7555,Technology,NYSE,Global,USD,2024-06-20 06:00:00
crypto,BTC,BTC Coin,01-03-2024,6074.022181212529,5679.832054157727,6149.089425277661,5672.376767411142,3972127.8469292605,262812170539.66565,crypto,BINANCE,US,USD,2024-01-03 17:00:00
stock,GOOGL,GOOGL Inc,10-01-2023,12084.725207671734,12061.666404307241,12129.510700425422,11479.535492806122,4687866.534687781,1800980370986.7693,tech,NYSE,Global,$,2023-10-01 20:00:00
crypto,BNB,BNB Coin,28/10/2023,6852.647181394465,7109.760462018314,7462.725761128092,6645.576226029809,6245961.800538028,162470418569.77277,blockchain,BINANCE,US,USD,2023-10-28 16:00:00
crypto,BTC,BTC Coin,24/06/2023,41578.433272619295,41275.344982350376,43111.616138563055,39476.01863276624,5121526.450782528,385375497233.97186,blockchain,BINANCE,US,$,2023-06-24 15:00:00
crypto,ETH,ETH Coin,16/05/2023,8066.572757929093,7947.640671259816,8119.414679713414,7828.022761413449,4562944.200489302,115228809486.07494,crypto,BINANCE,Global,usd,2023-05-16 10:00:00
crypto,ETH,ETH Coin,2024-03-09,7327.333174021169,6799.430562442733,7541.077137672045,6794.334303505374,963409.5817940185,214802129863.0422,Blockchain,BINANCE,Global,usd,2024-03-09 02:00:00
stock,MSFT,MSFT Inc,28/06/2024,43474.261235729,39755.22958031929,45378.18546889659,38809.62358304366,4083259.472490332,864336971411.686,TECHNOLOGY,NYSE,Global,USDT,2024-06-28 05:00:00
crypto,ADA,ADA Coin,06/01/2024,14862.886734810816,14285.619890561584,15520.423133556968,14088.33207287743,6697560.355303675,127323822918.82506,crypto,BINANCE,Global,USD,2024-01-06 19:00:00
crypto,,BNB Coin,04-13-2024,12863.162003577208,13166.842766610298,13469.723758139555,12723.237578994545,3093251.8486223817,320505913836.0403,blockchain,,Global,usd,2024-04-13 00:00:00
stock,GOOGL,GOOGL Inc,10/08/2024,44111.7984667475,43248.5347719162,44258.739471316876,42202.030130026644,3460378.905582452,1933104064440.9883,Artificial Intelligence,NASDAQ,US,USD,2024-08-10 00:00:00
crypto,ADA,ADA Coin,02/01/2023,47552.14 USD,47415.26486447057,48660.55296735397,46596.36720511377,1035871.5384320833,270529025316.1341,Crypto,COINBASE,US,USD,2023-01-02 08:00:00
crypto,BTC,BTC Coin,09/06/2023,45949.77648176492,47511.541501523345,47543.47886420666,44122.412394004794,6828689.823022962,105134944625.38078,Blockchain,BINANCE,US,USD,2023-06-09 02:00:00
stock,AAPL,AAPL Inc,15/09/2023,41994.58003797536,40249.09046515124,43949.48778317646,39349.41641899572,6965693.684856541,2295553615662.0967,RETAIL,NYSE,Global,usd,2023-09-15 05:00:00
crypto,SOL,SOL Coin,2023-09-22,6145.775333184277,6715.015063201004,6756.270631695444,5916.808928554343,8136465.174349579,240711850798.06363,Blockchain,BINANCE,Global,USDT,2023-09-22 20:00:00
crypto,BNB,BNB Coin,2023-06-22,41909.07677716408,42040.974602513634,42833.432754182046,41745.307629167444,363486.9228304337,249345799792.93506,Crypto,COINBASE,US,$,2023-06-22 22:00:00
stock,AAPL,AAPL Inc,2023-08-25,11548.581081537202,12354.063032966049,12440.04521977243,11306.187314821627,8881191.082195709,2569829358855.607,Technology,NYSE,Global,usd,2023-08-25 15:00:00
crypto,BNB,BNB Coin,2023-10-21,37330.86802343161,39605.59921476186,41064.063937483355,37191.492736531145,4468895.470968767,192048160525.06174,crypto,BINANCE,Global,USDT,2023-10-21 01:00:00
stock,GOOGL,GOOGL Inc,07-12-2023,2400.0750744869642,2278.3720050339243,2417.25931247655,2228.0141444186397,1850268.4267801084,527645063103.81573,Finance,NASDAQ,Global,$,2023-07-12 02:00:00
stock,AAPL,AAPL Inc,02-08-2023,1809.1315451447065,1929.1021129246421,1986.150478546436,1751.06613866287,8942386.199359728,126411784795.21982,automotive,NYSE,Global,usd,2023-02-08 02:00:00
stock,MSFT,MSFT Inc,12-07-2023,49016.300415664016,50156.33908106163,50616.43384762741,48229.758142803286,7634049.216575842,219887868109.0637,Artificial Intelligence,NYSE,Global,usd,2023-12-07 10:00:00
crypto,ETH,ETH Coin,16/08/2023,43083.013986214915,40073.513869939365,43683.67216187274,38257.166548875866,2109567.5282329144,174590399431.4559,blockchain,COINBASE,Global,USD,2023-08-16 22:00:00
crypto,BNB,BNB Coin,2023-06-27,45882.48321417629,42011.00818935655,46863.02656805117,41028.78806034335,8987031.844967807,99297880704.90228,crypto,COINBASE,US,USD,2023-06-27 13:00:00
crypto,BNB,BNB Coin,2024-01-06,37671.87186484259,41218.98743921036,42841.163023979585,37602.56059512812,7072999.988718607,399090006371.1793,Crypto,BINANCE,Global,$,2024-01-06 08:00:00
stock,GOOGL,GOOGL Inc,12-02-2023,20101.9901477639,20691.369578701142,21054.211893561598,19371.668681799718,5774415.272063777,248492642098.70248,TECHNOLOGY,NASDAQ,Global,usd,2023-12-02 08:00:00
crypto,ETH,ETH Coin,08-25-2023,1758.7438570725164,1853.4456021446654,1920.4223868967554,1755.5740224891738,9307181.512103103,373733241297.4618,blockchain,COINBASE,Global,USD,2023-08-25 17:00:00
stock,MSFT,MSFT Inc,2023-08-11,26025.234146483108,24485.93291212111,26734.728508205557,24198.65414537879,8956796.457166294,2289075360512.1367,Finance,NASDAQ,Global,USD,2023-08-11 10:00:00
stock,GOOGL,GOOGL Inc,2024-05-15,9771.394090200789,9966.208942545181,10131.734447688059,9287.321995887614,2003009.136950872,2371238907539.5415,finance,NASDAQ,US,USDT,2024-05-15 10:00:00
crypto,BTC,BTC Coin,2024-06-15,42137.528985738034,40102.33902573882,42737.35243154704,40022.00716672609,3791488.143765473,49722156723.71246,Crypto,BINANCE,US,USDT,2024-06-15 03:00:00
crypto,SOL,SOL Coin,11-05-2023,14199.47 USD,13118.320198480667,14272.46030486142,12513.2293427223,5933001.442283598,8786327857.03585,Blockchain,BINANCE,Global,$,2023-11-05 03:00:00
crypto,BTC,BTC Coin,08/08/2023,18068.52727411011,19376.752669631365,19787.867428787562,17992.36061705834,4979882.595902667,79792350833.79416,crypto,COINBASE,Global,$,2023-08-08 20:00:00
crypto,ADA,ADA Coin,07/01/2023,37521.942465264176,34318.88258791035,37689.812602171725,33721.688925441136,4869920.191679243,162540462861.70352,Crypto,COINBASE,Global,usd,2023-01-07 09:00:00
crypto,BNB,BNB Coin,10/08/2024,45814.37915880314,44791.498720195785,47180.58691340618,43673.27140234099,9816124.945768686,317214023876.088,blockchain,BINANCE,US,$,2024-08-10 07:00:00
crypto,BNB,BNB Coin,03/10/2023,45587.7680367849,43347.95061609509,47348.65580585608,41755.939097645016,2088216.5917504705,333278340905.8551,blockchain,COINBASE,Global,usd,2023-10-03 01:00:00
crypto,ETH,ETH Coin,2024-05-23,975.0277917261536,1065.7811757316038,1073.7352017348367,966.2251473072062,2759949.608127963,377985133063.94257,crypto,COINBASE,US,usd,2024-05-23 13:00:00
crypto,ADA,ADA Coin,2023-02-09,10845.717988986027,11031.21022675562,11223.20598493347,10659.9270652508,157457.53210271767,143527419335.13733,blockchain,COINBASE,Global,USDT,2023-02-09 23:00:00
stock,AMZN,AMZN Inc,07-07-2024,4992.06102503512,4911.183331766215,5195.436635879303,4883.724392632567,2448862.5898689465,202480901709.96844,AI,NASDAQ,Global,usd,2024-07-07 11:00:00
crypto,SOL,SOL Coin,2023-03-02,38420.5659847031,36797.90742034289,39206.2814215796,35922.06975937959,1349613.589234069,231876041074.41052,Crypto,COINBASE,Global,usd,2023-03-02 02:00:00
crypto,ADA,ADA Coin,2024-08-14,7648.762407820979,7842.817049728977,7871.685777565365,7338.871408648228,3379201.003067342,15263006021.683224,Blockchain,BINANCE,Global,$,2024-08-14 15:00:00
stock,GOOGL,GOOGL Inc,08-30-2023,9593.046565370105,10382.112612699857,10392.130900905253,9426.814380896802,3844704.900220934,242831492276.03534,RETAIL,NASDAQ,Global,USD,2023-08-30 22:00:00
crypto,BTC,BTC Coin,04/01/2024,29438.699100966594,27810.73170664738,30685.73635997445,27104.256221135725,8225537.653115803,270696252075.7866,Blockchain,COINBASE,Global,USD,2024-01-04 11:00:00
crypto,BNB,BNB Coin,2024-04-30,49234.4308402228,51897.90876305247,54404.44854378168,48038.83787097079,4737437.631774714,165374951794.3466,blockchain,BINANCE,Global,USD,2024-04-30 11:00:00
crypto,BNB,BNB Coin,2023-09-03,44015.760238041374,48101.70625130404,48882.281273667846,43572.75167730353,2107245.3307577316,303404254683.47687,blockchain,COINBASE,US,$,2023-09-03 20:00:00
stock,GOOGL,GOOGL Inc,03-29-2023,9000.608938975865,8725.905604987625,9419.748561239287,8353.34900753757,6324376.550456829,1641267296768.8813,Finance,NASDAQ,US,$,2023-03-29 00:00:00
stock,AAPL,AAPL Inc,01/10/2023,6045.7102519222335,5835.294196094993,6215.891404596761,5598.141598823427,8006435.940471741,1782933276052.936,automotive,,Global,usd,2023-10-01 07:00:00
crypto,SOL,SOL Coin,08-19-2023,10745.82240412398,10072.944719480662,10990.254978471115,9945.907398495563,2816724.5017422787,389001821266.2262,Blockchain,COINBASE,US,USDT,2023-08-19 19:00:00
stock,AAPL,AAPL Inc,01-13-2024,27065.61919536437,29537.254613679794,30115.11681880954,26280.898328312847,9689048.269423265,69440927004.86841,AI,NYSE,Global,USDT,2024-01-13 13:00:00
crypto,SOL,SOL Coin,17/06/2024,35961.40442287784,36412.374857532726,38186.766653810555,35401.96451372362,8950432.48330009,279370006592.55774,blockchain,COINBASE,Global,USD,2024-06-17 11:00:00
stock,MSFT,MSFT Inc,07-04-2024,36758.44008377139,35217.60657164197,37316.21026065349,34835.46851008005,2967766.185409826,2101142808542.3313,finance,NYSE,Global,USD,2024-07-04 18:00:00
stock,AMZN,AMZN Inc,2024-07-03,12475.12202222603,13266.003293148207,13339.2988576124,12368.738323212336,6027695.275275511,1692682511696.5796,automotive,NASDAQ,US,USDT,2024-07-03 07:00:00
crypto,BTC,BTC Coin,07-14-2023,27106.348921450848,25927.216437603372,27544.74984344568,25086.56279664166,634129.1504762371,78829266256.69553,crypto,COINBASE,US,USD,2023-07-14 18:00:00
stock,GOOGL,GOOGL Inc,2023-06-03,1586.4160602798925,1637.9735901528536,1668.3766443009156,1558.3373122990943,3563126.2826227504,2958025436360.2383,Artificial Intelligence,NASDAQ,US,usd,2023-06-03 12:00:00
crypto,BNB,BNB Coin,01-07-2024,36464.483118323355,37854.16382612431,38069.86060173837,35838.92257568752,2800595.506991519,271131505272.2492,blockchain,BINANCE,US,$,2024-01-07 07:00:00
stock,TSLA,TSLA Inc,08-15-2023,20747.385287728808,20471.623917497505,21232.01737478501,20169.48748371477,3089129.2476154487,96116098002.30722,tech,NYSE,US,$,2023-08-15 17:00:00
crypto,BTC,BTC Coin,2023-07-24,3037.007289500617,3150.482768461012,3239.92908428286,2938.2172557448666,7052184.600194629,129535802676.04942,Blockchain,N/A,Global,USD,2023-07-24 23:00:00
stock,MSFT,MSFT Inc,04-13-2024,23467.55484406828,23520.706713958585,24269.07459507778,23068.609467868984,2890289.233588031,1616699670188.3628,ai,NASDAQ,Global,usd,2024-04-13 23:00:00
crypto,BTC,BTC Coin,18/07/2023,7840.142717714032,8058.711605519658,8410.42330942764,7608.661045058424,1696032.0831342943,60593628539.50552,Crypto,BINANCE,US,$,2023-07-18 10:00:00
crypto,SOL,SOL Coin,2023-01-11,41626.14882622823,44794.58510982881,46153.723214318576,41336.28214052049,155134.1695256284,303857986826.0726,Blockchain,COINBASE,Global,$,2023-01-11 19:00:00
stock,TSLA,TSLA Inc,01-02-2024,4637.877591934417,4835.084492143481,4851.906182270844,4521.0875723624995,4727596.279464255,330635047290.8753,Finance,NASDAQ,US,USD,2024-01-02 11:00:00
crypto,BNB,BNB Coin,2023-03-29,43521.55444540557,40652.90257585002,44288.540858466105,40193.87337542911,305192.72161844914,127727891805.50517,blockchain,COINBASE,Global,USDT,2023-03-29 11:00:00
stock,AAPL,AAPL Inc,2024-06-18,40821.722340814915,44350.905879598075,46294.13337085037,39432.52671064672,5864055.049088202,2022121696736.6423,finance,NYSE,Global,USD,2024-06-18 05:00:00
crypto,BTC,BTC Coin,06/09/2023,12900.92147736495,11853.94043155488,13104.231801411934,11779.96426471705,3472321.229903252,35530929794.43401,Blockchain,COINBASE,Global,USD,2023-09-06 09:00:00
crypto,SOL,SOL Coin,11/08/2023,21674.708597265893,21496.614124468342,22725.468181646425,20740.099334520186,6273617.37076219,226949750685.56342,crypto,BINANCE,Global,USDT,2023-08-11 17:00:00
crypto,ADA,ADA Coin,2024-03-21,3066.6975905738336,3060.1537679835574,3191.411491948431,2922.2560430449207,696848.8821156934,170924754483.8816,Blockchain,COINBASE,US,USD,2024-03-21 15:00:00
crypto,BNB,BNB Coin,04-30-2024,38222.361568351414,39934.688080835804,41062.87849890557,37206.07943558772,8883369.821211519,65684450555.34033,blockchain,COINBASE,Global,usd,2024-04-30 09:00:00
crypto,ADA,ADA Coin,02-11-2024,40598.993142577245,43142.61994744988,44529.045044494575,39498.79011503854,8646912.848103918,307845640414.2256,blockchain,BINANCE,Global,usd,2024-02-11 02:00:00
crypto,ETH,ETH Coin,30/01/2024,1200.0641024845672,1092.4315227791044,1257.5917731904433,1052.9488962119594,8733821.027054537,370772929953.284,Blockchain,Unknown,Global,usd,2024-01-30 11:00:00
stock,TSLA,TSLA Inc,01-12-2023,5963.811879891687,5463.380314515504,6010.481063283332,5258.4743768682165,4885695.020954331,1172497405694.5938,AI,NASDAQ,US,$,2023-01-12 00:00:00
crypto,ADA,ADA Coin,2023-11-03,49320.06483850014,48743.08659578152,50597.910586234975,47577.67766197057,5394804.120523873,282091670723.4845,Blockchain,COINBASE,US,$,2023-11-03 13:00:00
stock,AAPL,AAPL Inc,04/02/2023,448.65000554527217,403.9397732805739,450.84090525371573,385.7939221847615,7049264.192639006,1558044564742.3423,TECHNOLOGY,NASDAQ,US,USDT,2023-02-04 20:00:00
crypto,BNB,BNB Coin,10-26-2023,44736.75809673309,48571.64963373625,50941.6870981451,44600.49285039119,2719611.3308633277,85941832843.81992,crypto,BINANCE,US,USD,2023-10-26 18:00:00
