market_type,symbol,name,date,open,close,high,low,volume,market_cap,sector,exchange,country,currency,last_updated,daily_change,daily_change_pct
stock,AAPL,AAPL Inc,2024-06-14,17688.36,17776.36,18309.34,17305.11,6542028.95,1255729231857.04,Technology,NASDAQ,US,USD,2024-06-14 00:00:00,88.01,0.5
crypto,ADA,ADA Coin,2024-06-15,6330.05,6660.23,6943.55,6094.89,4071512.47,126561059060.09,Crypto,exchange_empty,US,USD,2024-06-15 15:00:00,330.18,5.22
crypto,ETH,ETH Coin,2023-05-05,26671.01,27521.76,27579.01,26299.58,620648.1,201934840700.6,Crypto,BINANCE,US,USD,2023-05-05 21:00:00,850.75,3.19
crypto,BTC,BTC Coin,2024-04-12,41385.28,40981.49,41693.79,40950.82,8892965.34,189973984230.78,Crypto,BINANCE,US,USD,2024-04-12 12:00:00,-403.79,-0.98
stock,AMZN,AMZN Inc,2023-12-24,20581.47,19280.08,21550.25,18829.27,8523702.25,2316227763342.79,Technology,NYSE,Global,USD,2023-12-24 19:00:00,-1301.38,-6.32
stock,TSLA,TSLA Inc,2023-06-07,16771.06,18399.67,18879.75,16050.49,2197527.11,1032864067220.68,Automotive,NASDAQ,Global,USD,2023-06-07 07:00:00,1628.61,9.71
crypto,ETH,ETH Coin,2023-11-22,2133.12,2117.14,2177.8,2093.78,3550064.7,195367990360.12,Crypto,COINBASE,US,USD,2023-11-22 06:00:00,-15.98,-0.75
crypto,ETH,ETH Coin,2024-03-23,9046.69,9211.31,9252.63,8926.31,9947542.13,393106760808.14,Crypto,BINANCE,US,USD,2024-03-23 07:00:00,164.63,1.82
stock,AAPL,AAPL Inc,2023-11-19,27789.62,27704.81,28949.88,27616.12,9892076.05,2459224526877.38,AI,NASDAQ,US,USD,2023-11-19 02:00:00,-84.81,-0.31
stock,TSLA,TSLA Inc,2023-02-21,49545.96,46136.47,50174.08,44034.99,2718113.43,1195652290417.81,Technology,NASDAQ,US,USD,2023-02-21 18:00:00,-3409.49,-6.88
stock,MSFT,MSFT Inc,2023-12-11,42647.69,45026.51,46447.25,41611.28,7087334.19,2306133279337.85,Technology,NYSE,US,USD,2023-12-11 19:00:00,2378.82,5.58
crypto,BTC,BTC Coin,2024-03-30,42067.0,43557.78,45077.52,41090.92,8852404.61,159379251960.55,Crypto,BINANCE,Global,USD,2024-03-30 16:00:00,1490.77,3.54
stock,AAPL,AAPL Inc,2023-02-07,19063.57,20122.14,20617.9,18957.97,3464646.8,763524053700.37,Technology,NASDAQ,Global,USD,2023-02-07 16:00:00,1058.57,5.55
stock,MSFT,MSFT Inc,2023-12-23,44437.9,44121.24,45584.68,42649.28,2767422.75,1114297204770.74,Technology,NYSE,US,USD,2023-12-23 17:00:00,-316.66,-0.71
stock,AMZN,AMZN Inc,2023-03-06,6000.83,6456.03,6707.55,5758.03,6940505.44,1971286645406.79,Technology,NASDAQ,US,USD,2023-03-06 02:00:00,455.19,7.59
crypto,ADA,ADA Coin,2023-01-03,9234.91,8816.02,9423.75,8683.44,6387595.36,243040003907.83,Crypto,BINANCE,US,USD,2023-01-03 01:00:00,-418.89,-4.54
stock,TSLA,TSLA Inc,2023-05-09,38422.84,40404.98,41653.21,38013.62,3343299.48,1601382194553.33,Finance,NASDAQ,US,USD,2023-05-09 10:00:00,1982.14,5.16
crypto,ETH,ETH Coin,2024-05-18,30749.36,32731.85,33625.89,29547.73,5424558.88,353093563687.43,Crypto,COINBASE,US,USD,2024-05-18 15:00:00,1982.49,6.45
crypto,BNB,BNB Coin,2023-09-07,34877.98,34709.12,36336.07,34150.43,6845759.79,151589107191.75,Crypto,COINBASE,US,USD,2023-09-07 08:00:00,-168.85,-0.48
stock,AAPL,AAPL Inc,2023-07-18,49212.65,52575.59,54649.71,47564.55,5356780.9,659294447138.28,Automotive,NYSE,Global,USD,2023-07-18 13:00:00,3362.95,6.83
crypto,BNB,BNB Coin,2024-05-15,26928.41,25021.29,27673.04,24581.81,3902569.48,59155759289.36,Crypto,BINANCE,US,USD,2024-05-15 23:00:00,-1907.13,-7.08
crypto,ADA,ADA Coin,2024-01-01,43783.91,40356.19,45517.17,38682.93,368043.12,201925226940.86,Crypto,BINANCE,Global,USD,2024-01-01 21:00:00,-3427.73,-7.83
stock,AAPL,AAPL Inc,2024-03-09,38254.51,37528.64,39923.4,36636.78,223481.27,564868062207.69,Automotive,NASDAQ,US,USD,2024-03-09 06:00:00,-725.87,-1.9
stock,GOOGL,GOOGL Inc,2023-07-05,5520.54,5840.05,5889.14,5339.87,7612953.02,2152973692709.76,Automotive,NASDAQ,Global,USD,2023-07-05 15:00:00,319.51,5.79
stock,GOOGL,GOOGL Inc,2023-08-29,18577.98,19801.9,19990.8,18398.87,6575283.1,2863151758854.5,AI,NYSE,Global,USD,2023-08-29 15:00:00,1223.92,6.59
stock,MSFT,MSFT Inc,2023-10-06,15132.17,14017.75,15421.93,13459.6,6440335.54,586303086564.98,AI,NYSE,Global,USD,2023-10-06 21:00:00,-1114.42,-7.36
stock,AMZN,AMZN Inc,2023-09-15,610.34,615.33,632.98,607.72,5060547.34,2983570261619.47,AI,NYSE,Global,USD,2023-09-15 00:00:00,4.99,0.82
stock,AAPL,AAPL Inc,2023-07-23,23587.92,22497.71,23654.0,21832.52,526862.12,1635667244738.3,Retail,NASDAQ,US,USD,2023-07-23 15:00:00,-1090.21,-4.62
stock,TSLA,TSLA Inc,2024-01-20,15371.61,15474.91,15578.83,15319.83,8945317.91,1655972483703.09,Technology,NYSE,Global,USD,2024-01-20 14:00:00,103.3,0.67
stock,GOOGL,GOOGL Inc,2023-06-20,17178.78,17568.71,17652.77,16624.39,2511871.76,578089562514.83,Retail,NYSE,US,USD,2023-06-20 03:00:00,389.93,2.27
stock,MSFT,MSFT Inc,2024-03-20,42627.01,43307.61,44434.36,42479.36,9324345.4,2747395018862.92,Retail,NASDAQ,Global,USD,2024-03-20 06:00:00,680.61,1.6
stock,AAPL,AAPL Inc,2023-02-06,6277.69,5851.51,6490.11,5717.34,185640.58,2908297074801.46,Retail,NASDAQ,US,USD,2023-02-06 13:00:00,-426.18,-6.79
crypto,BNB,BNB Coin,2023-06-09,44405.14,47681.09,48532.84,44163.24,5937157.07,29480139215.86,Crypto,BINANCE,US,USD,2023-06-09 20:00:00,3275.95,7.38
stock,TSLA,TSLA Inc,2023-07-07,21377.28,19724.38,21840.87,19189.16,5509890.99,2419657884586.52,Automotive,NYSE,Global,USD,2023-07-07 19:00:00,-1652.9,-7.73
stock,GOOGL,GOOGL Inc,2024-08-16,49570.18,47033.54,50062.29,45920.74,5372544.59,325692311584.24,Technology,NASDAQ,US,USD,2024-08-16 21:00:00,-2536.64,-5.12
crypto,BTC,BTC Coin,2023-06-24,38596.89,38725.45,39905.99,38063.76,251225.99,178729191444.13,Crypto,BINANCE,Global,USD,2023-06-24 20:00:00,128.56,0.33
crypto,BNB,BNB Coin,2023-09-30,44210.88,39943.55,45106.55,39796.21,3532190.87,230404452105.29,Crypto,COINBASE,US,USD,2023-09-30 03:00:00,-4267.33,-9.65
stock,AAPL,AAPL Inc,2024-06-15,49077.25,46125.98,49237.38,45801.77,8684784.95,1381599184358.72,Finance,NASDAQ,US,USD,2024-06-15 22:00:00,-2951.27,-6.01
crypto,ETH,ETH Coin,2023-11-13,25715.22,27442.28,28455.67,24770.37,169916.66,191470744698.61,Crypto,COINBASE,Global,USD,2023-11-13 00:00:00,1727.07,6.72
stock,AMZN,AMZN Inc,2023-12-10,42947.03,46347.01,48562.92,42688.41,5800855.51,1444303485975.3,AI,NASDAQ,Global,USD,2023-12-10 13:00:00,3399.98,7.92
stock,MSFT,MSFT Inc,2024-08-18,38744.74,40603.11,41695.62,36976.68,9260887.39,1339370741715.94,Retail,NYSE,Global,USD,2024-08-18 03:00:00,1858.37,4.8
crypto,SOL,SOL Coin,2023-05-13,18173.06,18643.98,19272.13,17455.85,8369551.51,184963002313.16,Crypto,BINANCE,US,USD,2023-05-13 09:00:00,470.93,2.59
stock,TSLA,TSLA Inc,2023-02-06,9342.33,9167.44,9683.59,9151.61,8093003.36,876911910050.51,AI,NYSE,US,USD,2023-02-06 02:00:00,-174.89,-1.87
stock,AMZN,AMZN Inc,2024-04-07,7038.88,6435.2,7235.17,6206.84,8280721.67,2821641649233.87,Retail,NYSE,US,USD,2024-04-07 01:00:00,-603.69,-8.58
stock,MSFT,MSFT Inc,2024-07-18,48536.7,46156.39,49715.62,45005.34,2392528.77,2019243735492.96,AI,NYSE,Global,USD,2024-07-18 04:00:00,-2380.31,-4.9
crypto,ETH,ETH Coin,2023-08-09,22169.87,21933.63,22571.96,20855.52,5221430.27,238086892797.76,Crypto,BINANCE,US,USD,2023-08-09 01:00:00,-236.24,-1.07
crypto,ETH,ETH Coin,2024-03-12,75.98,73.06,77.04,70.85,1319388.04,137422895101.63,Crypto,BINANCE,US,USD,2024-03-12 11:00:00,-2.92,-3.84
stock,TSLA,TSLA Inc,2023-04-15,34625.09,35526.63,36954.37,33676.38,5191398.21,1527974635658.9,Retail,NASDAQ,US,USD,2023-04-15 05:00:00,901.54,2.6
stock,AMZN,AMZN Inc,2024-05-08,21390.78,22253.26,22736.82,20768.03,7602296.04,2433101803168.36,AI,NYSE,US,USD,2024-05-08 17:00:00,862.47,4.03
crypto,BNB,BNB Coin,2023-03-06,16935.91,16001.63,17240.01,15385.87,5794476.91,74060581609.15,Crypto,COINBASE,US,USD,2023-03-06 06:00:00,-934.28,-5.52
crypto,ADA,ADA Coin,2024-02-17,39332.79,38266.88,41277.32,37489.78,3994603.62,320277467034.05,Crypto,COINBASE,US,USD,2024-02-17 04:00:00,-1065.91,-2.71
crypto,BTC,BTC Coin,2024-05-23,36496.4,38315.93,38691.7,35526.19,8618419.48,335038015300.36,Crypto,COINBASE,Global,USD,2024-05-23 01:00:00,1819.53,4.99
stock,GOOGL,GOOGL Inc,2024-02-11,34175.8,34776.84,36241.57,32953.27,5755177.3,1517073642809.98,Retail,NYSE,Global,USD,2024-02-11 06:00:00,601.04,1.76
crypto,ETH,ETH Coin,2023-09-26,34513.64,36114.85,36192.2,33954.16,4147486.85,53677693863.87,Crypto,COINBASE,US,USD,2023-09-26 15:00:00,1601.21,4.64
stock,AAPL,AAPL Inc,2024-01-25,21001.18,19716.88,21437.54,19109.94,7384177.98,381049659567.95,Finance,NASDAQ,Global,USD,2024-01-25 02:00:00,-1284.29,-6.12
crypto,SOL,SOL Coin,2023-08-12,30355.36,27457.56,31768.44,27026.8,342920.3,310815145475.71,Crypto,BINANCE,US,USD,2023-08-12 23:00:00,-2897.8,-9.55
stock,TSLA,TSLA Inc,2023-05-19,10021.31,10180.09,10417.6,9730.61,8897247.49,2458310368650.21,Automotive,NYSE,Global,USD,2023-05-19 05:00:00,158.78,1.58
stock,AAPL,AAPL Inc,2023-03-13,3776.45,4113.79,4303.14,3716.87,4679457.39,1317710261772.22,Retail,NASDAQ,Global,USD,2023-03-13 15:00:00,337.34,8.93
stock,GOOGL,GOOGL Inc,2023-09-09,39539.5,36182.42,39675.12,35345.49,1602122.27,287649824101.13,Technology,NASDAQ,US,USD,2023-09-09 10:00:00,-3357.08,-8.49
crypto,SOL,SOL Coin,2024-04-05,21161.44,19626.04,21331.28,18720.21,2051732.44,8053455599.44,Crypto,COINBASE,Global,USD,2024-04-05 02:00:00,-1535.4,-7.26
stock,GOOGL,GOOGL Inc,2024-07-07,40448.28,40064.29,41472.74,38126.49,694093.3,2149297697525.42,Retail,NYSE,US,USD,2024-07-07 04:00:00,-383.99,-0.95
stock,GOOGL,GOOGL Inc,2024-02-16,27199.48,28502.62,29364.82,26372.79,1184122.41,780127499692.06,AI,NASDAQ,US,USD,2024-02-16 07:00:00,1303.13,4.79
crypto,BNB,BNB Coin,2023-08-10,18195.66,19054.7,19543.43,17957.9,9072988.32,313405427780.44,Crypto,COINBASE,Global,USD,2023-08-10 22:00:00,859.03,4.72
crypto,ETH,ETH Coin,2023-12-13,26759.99,26821.58,27177.88,26674.09,4579733.75,368806658841.25,Crypto,BINANCE,US,USD,2023-12-13 20:00:00,61.59,0.23
crypto,ADA,ADA Coin,2023-07-26,21640.92,20026.74,22184.68,19587.43,3378219.86,55398539518.51,Crypto,COINBASE,US,USD,2023-07-26 16:00:00,-1614.18,-7.46
stock,MSFT,MSFT Inc,2024-04-06,47175.74,49754.87,51841.79,45682.32,7608549.47,224235336552.14,AI,NYSE,US,USD,2024-04-06 09:00:00,2579.13,5.47
crypto,SOL,SOL Coin,2023-03-30,10062.16,9306.34,10235.76,8905.03,9982691.49,196722293591.83,Crypto,BINANCE,Global,USD,2023-03-30 15:00:00,-755.82,-7.51
crypto,ADA,ADA Coin,2023-04-12,22062.77,21851.38,22394.41,21383.05,1500620.26,24429651141.65,Crypto,COINBASE,US,USD,2023-04-12 16:00:00,-211.39,-0.96
crypto,BTC,BTC Coin,2023-01-20,16629.06,16932.85,17538.74,16536.81,8358038.58,314645390331.96,Crypto,COINBASE,Global,USD,2023-01-20 11:00:00,303.79,1.83
crypto,SOL,SOL Coin,2023-01-10,19425.78,19438.23,20185.37,19306.84,1038715.5,245282066100.91,Crypto,BINANCE,Global,USD,2023-01-10 13:00:00,12.45,0.06
stock,GOOGL,GOOGL Inc,2023-07-15,38808.07,38277.58,39452.72,37150.92,6028844.62,1160720224854.23,AI,NASDAQ,Global,USD,2023-07-15 05:00:00,-530.49,-1.37
crypto,SOL,SOL Coin,2023-10-26,24654.69,23217.3,24855.44,22105.59,5588613.53,399923031932.85,Crypto,exchange_empty,US,USD,2023-10-26 01:00:00,-1437.4,-5.83
stock,GOOGL,GOOGL Inc,2024-01-07,10269.64,10670.84,11066.25,9889.2,3441653.54,1638270553551.61,Automotive,NYSE,US,USD,2024-01-07 21:00:00,401.19,3.91
stock,GOOGL,GOOGL Inc,2023-10-31,18719.48,19695.9,20141.74,18526.06,7690463.36,2971510300318.3,Automotive,exchange_empty,Global,USD,2023-10-31 11:00:00,976.41,5.22
crypto,ADA,ADA Coin,2023-12-20,42740.37,46494.84,47843.15,41110.83,3986890.99,268763629953.42,Crypto,BINANCE,Global,USD,2023-12-20 08:00:00,3754.47,8.78
stock,TSLA,TSLA Inc,2023-11-28,32547.67,30450.28,32631.05,29967.59,2511539.16,2277334083404.75,Technology,NYSE,Global,USD,2023-11-28 05:00:00,-2097.38,-6.44
crypto,BNB,BNB Coin,2023-05-26,37339.87,37807.87,37965.34,35819.35,2194062.51,202369746272.98,Crypto,COINBASE,US,USD,2023-05-26 18:00:00,467.99,1.25
stock,MSFT,MSFT Inc,2023-07-12,28274.52,28296.94,28584.38,26956.29,1715150.61,781014118398.09,Finance,NASDAQ,Global,USD,2023-07-12 22:00:00,22.43,0.08
crypto,BTC,BTC Coin,2023-07-24,23432.66,25154.24,26221.72,22860.34,7067170.4,393830618484.35,Crypto,COINBASE,US,USD,2023-07-24 18:00:00,1721.58,7.35
stock,GOOGL,GOOGL Inc,2023-01-18,34422.95,32855.91,35855.05,31350.66,7731613.59,586328511134.01,AI,NYSE,US,USD,2023-01-18 02:00:00,-1567.04,-4.55
crypto,ADA,ADA Coin,2023-08-28,44060.65,42335.27,45502.3,41250.44,3663665.15,44475078094.6,Crypto,BINANCE,US,USD,2023-08-28 11:00:00,-1725.38,-3.92
crypto,ETH,ETH Coin,2023-03-30,47376.67,43030.05,49553.28,42188.99,8073335.69,259949524107.48,Crypto,BINANCE,US,USD,2023-03-30 20:00:00,-4346.62,-9.17
stock,TSLA,TSLA Inc,2023-11-18,23597.43,25338.22,25863.79,23048.39,202929.04,1157786110768.49,Finance,NYSE,US,USD,2023-11-18 07:00:00,1740.79,7.38
crypto,BNB,BNB Coin,2023-12-16,32087.91,33480.38,34455.66,30713.44,4454608.88,67646212306.03,Crypto,COINBASE,Global,USD,2023-12-16 17:00:00,1392.47,4.34
crypto,ADA,ADA Coin,2024-07-01,24788.11,26624.06,27656.89,23652.8,8903201.67,145262432713.46,Crypto,BINANCE,US,USD,2024-07-01 03:00:00,1835.95,7.41
stock,MSFT,MSFT Inc,2023-10-23,37195.67,34517.87,38443.06,33199.85,4384370.59,1420583781937.97,AI,NYSE,Global,USD,2023-10-23 22:00:00,-2677.8,-7.2
stock,TSLA,TSLA Inc,2023-08-16,7589.02,6969.87,7679.99,6656.24,6919408.36,60419981545.49,Retail,NASDAQ,US,USD,2023-08-16 09:00:00,-619.14,-8.16
stock,TSLA,TSLA Inc,2024-04-04,30890.85,28671.08,32350.69,28575.17,2255805.52,96829307605.57,Technology,NYSE,Global,USD,2024-04-04 13:00:00,-2219.77,-7.19
crypto,SOL,SOL Coin,2023-10-16,1409.99,1531.75,1571.8,1342.53,3425657.43,247696412798.1,Crypto,BINANCE,Global,USD,2023-10-16 02:00:00,121.76,8.64
crypto,BNB,BNB Coin,2023-06-28,19653.29,20321.21,20798.65,19047.7,1192451.3,35355537435.19,Crypto,COINBASE,US,USD,2023-06-28 10:00:00,667.92,3.4
crypto,SOL,SOL Coin,2023-11-24,5016.16,5324.66,5360.66,4914.68,3428061.4,101750923048.99,Crypto,COINBASE,US,USD,2023-11-24 09:00:00,308.49,6.15
crypto,BTC,BTC Coin,2024-07-01,31977.03,31702.04,32616.8,31056.67,4913185.02,94261461938.8,Crypto,COINBASE,Global,USD,2024-07-01 21:00:00,-274.99,-0.86
stock,TSLA,TSLA Inc,2024-04-12,27957.47,28905.22,28943.8,27210.83,577775.16,917417783569.17,Automotive,NASDAQ,Global,USD,2024-04-12 02:00:00,947.75,3.39
stock,AMZN,AMZN Inc,2023-05-21,28029.83,30082.67,31410.53,26726.37,4191631.76,567352188063.65,Automotive,NASDAQ,Global,USD,2023-05-21 15:00:00,2052.84,7.32
crypto,BNB,BNB Coin,2023-07-30,7362.02,7752.85,8041.35,7326.44,85851.63,235287560786.8,Crypto,exchange_empty,US,USD,2023-07-30 20:00:00,390.82,5.31
stock,AAPL,AAPL Inc,2023-08-23,41361.06,42772.14,44684.89,39411.26,5970042.69,657885889527.12,Automotive,NYSE,Global,USD,2023-08-23 16:00:00,1411.08,3.41
crypto,SOL,SOL Coin,2024-05-03,1793.36,1798.21,1853.02,1720.85,2734022.5,229773397083.0,Crypto,BINANCE,Global,USD,2024-05-03 15:00:00,4.85,0.27
stock,AMZN,AMZN Inc,2023-05-15,23420.36,25097.33,25526.97,22561.61,9848674.54,1924638565430.23,Automotive,NASDAQ,US,USD,2023-05-15 11:00:00,1676.96,7.16
stock,AAPL,AAPL Inc,2024-02-11,1459.35,1538.36,1546.85,1388.39,2737681.46,2734295952688.95,Automotive,exchange_empty,US,USD,2024-02-11 22:00:00,79.02,5.41
crypto,ADA,ADA Coin,2023-06-06,40967.74,42693.86,44789.29,40376.81,4183137.28,111391622229.14,Crypto,BINANCE,US,USD,2023-06-06 20:00:00,1726.11,4.21
stock,TSLA,TSLA Inc,2024-04-26,49972.96,52073.24,54056.4,49818.95,1137398.96,2099793706226.2,AI,NYSE,US,USD,2024-04-26 02:00:00,2100.28,4.2
crypto,BNB,BNB Coin,2023-09-01,42541.79,46407.81,46897.34,41486.6,6805867.92,283389795911.85,Crypto,exchange_empty,US,USD,2023-09-01 04:00:00,3866.02,9.09
crypto,ETH,ETH Coin,2023-06-14,30027.64,28571.77,30528.28,27773.93,5292371.8,102749753153.03,Crypto,COINBASE,Global,USD,2023-06-14 14:00:00,-1455.87,-4.85
stock,AMZN,AMZN Inc,2023-04-18,24664.84,23671.29,24860.89,22543.77,1960591.25,1353603956159.2,Automotive,NYSE,US,USD,2023-04-18 01:00:00,-993.56,-4.03
stock,AMZN,AMZN Inc,2023-06-09,39307.91,36707.67,39521.27,36247.53,3052278.15,1750011488102.29,Finance,NYSE,Global,USD,2023-06-09 19:00:00,-2600.24,-6.62
crypto,SOL,SOL Coin,2024-02-04,35718.76,34481.14,36235.86,33659.97,792367.54,380842278494.8,Crypto,BINANCE,US,USD,2024-02-04 12:00:00,-1237.61,-3.46
crypto,SOL,SOL Coin,2023-04-24,8801.14,9284.71,9523.26,8365.73,6735491.76,51482222494.89,Crypto,COINBASE,US,USD,2023-04-24 11:00:00,483.58,5.49
crypto,SOL,SOL Coin,2023-12-07,25547.51,24086.79,26252.34,24061.68,735373.47,172357620570.9,Crypto,BINANCE,US,USD,2023-12-07 03:00:00,-1460.72,-5.72
crypto,SOL,SOL Coin,2023-08-13,12157.45,11546.05,12387.65,11441.04,9128674.04,117147372867.45,Crypto,COINBASE,Global,USD,2023-08-13 13:00:00,-611.4,-5.03
stock,TSLA,TSLA Inc,2024-08-03,27152.07,27895.49,28623.32,26383.77,1920563.08,614623111502.33,Retail,NYSE,US,USD,2024-08-03 23:00:00,743.42,2.74
crypto,SOL,SOL Coin,2023-11-30,20066.73,21252.93,22064.37,19197.84,886102.01,197846646883.7,Crypto,COINBASE,Global,USD,2023-11-30 22:00:00,1186.2,5.91
stock,GOOGL,GOOGL Inc,2023-04-07,26780.06,28696.45,28779.89,26146.07,5394725.72,2725380290250.23,Automotive,NYSE,US,USD,2023-04-07 05:00:00,1916.39,7.16
crypto,ADA,ADA Coin,2023-12-16,4889.52,4635.7,4988.91,4604.61,9388894.27,344977302854.15,Crypto,COINBASE,US,USD,2023-12-16 06:00:00,-253.82,-5.19
crypto,ETH,ETH Coin,2024-06-18,47960.08,43221.07,48074.49,41379.0,3489272.11,397126224739.48,Crypto,COINBASE,US,USD,2024-06-18 20:00:00,-4739.01,-9.88
crypto,BTC,BTC Coin,2024-03-23,44633.88,41838.32,46016.78,41665.45,4637853.63,332817622239.85,Crypto,COINBASE,US,USD,2024-03-23 05:00:00,-2795.56,-6.26
crypto,SOL,SOL Coin,2023-03-18,22896.1,22327.34,23557.41,21700.68,174441.92,45899710921.35,Crypto,COINBASE,Global,USD,2023-03-18 07:00:00,-568.76,-2.48
crypto,BTC,BTC Coin,2024-07-06,27181.58,27038.22,28478.98,25897.02,1893186.79,397629104698.4,Crypto,BINANCE,Global,USD,2024-07-06 00:00:00,-143.35,-0.53
stock,AMZN,AMZN Inc,2024-01-29,13048.95,13829.87,14017.63,12418.15,5170630.22,2425964099697.72,Retail,NYSE,Global,USD,2024-01-29 21:00:00,780.92,5.98
crypto,ETH,ETH Coin,2023-07-18,37894.74,38964.88,40764.28,37483.56,1808578.77,82691141480.11,Crypto,BINANCE,US,USD,2023-07-18 05:00:00,1070.14,2.82
stock,TSLA,TSLA Inc,2024-06-21,32090.43,33174.78,34555.29,31406.63,4660569.14,2402473127627.74,AI,NASDAQ,Global,USD,2024-06-21 20:00:00,1084.35,3.38
stock,GOOGL,GOOGL Inc,2023-11-09,14904.89,13958.72,15364.4,13424.0,800071.18,1913556695722.6,Finance,NYSE,US,USD,2023-11-09 10:00:00,-946.17,-6.35
crypto,BTC,BTC Coin,2023-07-04,30419.89,29581.2,31564.15,28657.05,4860548.48,5218902911.18,Crypto,BINANCE,Global,USD,2023-07-04 05:00:00,-838.68,-2.76
stock,GOOGL,GOOGL Inc,2023-04-03,32532.23,31596.21,34099.91,31495.34,8480431.0,1227184068718.0,Retail,NASDAQ,US,USD,2023-04-03 19:00:00,-936.02,-2.88
stock,MSFT,MSFT Inc,2023-06-29,22462.49,22626.16,23465.69,22121.23,8906895.28,2761697809012.52,Automotive,NASDAQ,Global,USD,2023-06-29 03:00:00,163.66,0.73
crypto,ADA,ADA Coin,2023-07-16,49894.26,48382.52,51972.35,47651.06,6914173.07,287950755766.39,Crypto,BINANCE,Global,USD,2023-07-16 14:00:00,-1511.74,-3.03
crypto,ETH,ETH Coin,2024-01-29,39282.23,42427.77,42891.39,38546.67,3921956.16,133705059963.77,Crypto,BINANCE,Global,USD,2024-01-29 07:00:00,3145.53,8.01
crypto,ETH,ETH Coin,2023-06-21,23946.85,22645.68,24404.07,22253.72,761817.62,395871507121.48,Crypto,COINBASE,US,USD,2023-06-21 07:00:00,-1301.18,-5.43
stock,GOOGL,GOOGL Inc,2023-12-12,46561.93,49824.64,49993.23,46546.54,6987570.51,1814769741461.5,Retail,NASDAQ,Global,USD,2023-12-12 13:00:00,3262.71,7.01
stock,MSFT,MSFT Inc,2024-06-08,630.68,589.22,657.11,560.39,2332239.89,495219664698.93,Technology,NASDAQ,US,USD,2024-06-08 12:00:00,-41.46,-6.57
crypto,ADA,ADA Coin,2023-02-14,29309.67,30967.04,32122.35,27918.34,8925221.68,304135710157.28,Crypto,BINANCE,Global,USD,2023-02-14 01:00:00,1657.38,5.65
crypto,BNB,BNB Coin,2023-12-24,27674.09,28472.7,28712.76,27641.2,4882071.4,94677574541.5,Crypto,exchange_empty,Global,USD,2023-12-24 21:00:00,798.61,2.89
crypto,BNB,BNB Coin,2024-08-19,46863.73,47672.3,49338.9,45751.13,8347544.81,27768864760.97,Crypto,COINBASE,Global,USD,2024-08-19 09:00:00,808.57,1.73
stock,AAPL,AAPL Inc,2023-03-03,13426.23,13344.73,13477.66,13148.5,3937240.48,109069051957.7,AI,NASDAQ,Global,USD,2023-03-03 17:00:00,-81.5,-0.61
crypto,ADA,ADA Coin,2023-11-21,178.91,186.77,194.56,173.5,5642615.55,112703856155.92,Crypto,BINANCE,Global,USD,2023-11-21 07:00:00,7.87,4.4
stock,TSLA,TSLA Inc,2024-04-06,31113.66,28077.82,31873.84,27578.33,9181999.54,690783011529.5,Retail,NYSE,US,USD,2024-04-06 23:00:00,-3035.84,-9.76
crypto,ETH,ETH Coin,2024-01-10,38261.86,39009.4,40817.5,37110.9,3191634.3,155627647763.3,Crypto,COINBASE,Global,USD,2024-01-10 17:00:00,747.54,1.95
stock,MSFT,MSFT Inc,2023-05-19,2471.73,2291.98,2481.91,2274.0,107063.63,2662554576095.49,Technology,NASDAQ,US,USD,2023-05-19 04:00:00,-179.75,-7.27
stock,MSFT,MSFT Inc,2024-01-01,22568.88,20330.16,23022.11,19503.54,6244380.47,2586354894936.17,Finance,NASDAQ,US,USD,2024-01-01 05:00:00,-2238.72,-9.92
stock,AMZN,AMZN Inc,2023-12-15,24381.5,22140.94,25181.37,21966.07,7203522.45,2041282781865.72,AI,NYSE,Global,USD,2023-12-15 16:00:00,-2240.56,-9.19
crypto,ETH,ETH Coin,2023-08-19,10033.47,10813.85,10988.06,9538.52,8434073.07,332833377987.35,Crypto,COINBASE,Global,USD,2023-08-19 02:00:00,780.38,7.78
stock,GOOGL,GOOGL Inc,2023-07-21,32781.35,31020.58,33193.98,30193.25,8978412.96,2826045594204.53,AI,NYSE,Global,USD,2023-07-21 00:00:00,-1760.77,-5.37
stock,GOOGL,GOOGL Inc,2024-04-09,41300.42,39576.57,42970.17,39418.8,4275511.23,457296991881.2,Technology,NYSE,Global,USD,2024-04-09 12:00:00,-1723.86,-4.17
crypto,ADA,ADA Coin,2023-02-03,40113.04,40349.57,41730.43,39356.57,1529735.57,149195008371.68,Crypto,COINBASE,US,USD,2023-02-03 09:00:00,236.53,0.59
stock,AAPL,AAPL Inc,2023-08-11,9796.8,10643.79,10777.15,9666.44,2847269.28,2535923177265.79,AI,NYSE,US,USD,2023-08-11 12:00:00,847.0,8.65
stock,GOOGL,GOOGL Inc,2023-07-21,15506.99,16275.81,16728.94,15416.24,3074419.82,960178371674.72,Finance,NYSE,US,USD,2023-07-21 22:00:00,768.81,4.96
stock,AAPL,AAPL Inc,2024-06-19,37649.9,35025.57,38404.01,34119.84,3557518.21,2079057640949.67,Technology,exchange_empty,US,USD,2024-06-19 06:00:00,-2624.33,-6.97
crypto,SOL,SOL Coin,2024-08-07,34324.13,32373.6,35541.59,32268.46,5652410.01,132234475407.81,Crypto,COINBASE,US,USD,2024-08-07 21:00:00,-1950.53,-5.68
